,artist_name,track_name,track_id,popularity,release_date,artist_followers,Position,Track Name,Artist,Streams,URL,Date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
8134,The Chainsmokers,Kills You Slowly,2PgMUAn2bBpm8gz6yAXvVL,57,2019-12-06,18501651,103,Kills You Slowly,The Chainsmokers,331171,https://open.spotify.com/track/1Pz3QmQFBFuI60rxCQBeW6,04/01/2019,0.696,0.439,1,-8.77,0,0.055,0.0636,0.0,0.127,0.229,149.923,audio_features,2PgMUAn2bBpm8gz6yAXvVL,spotify:track:2PgMUAn2bBpm8gz6yAXvVL,https://api.spotify.com/v1/tracks/2PgMUAn2bBpm8gz6yAXvVL,https://api.spotify.com/v1/audio-analysis/2PgMUAn2bBpm8gz6yAXvVL,213320,4
8135,Post Malone,Psycho (feat. Ty Dolla $ign),3swc6WTsr7rl9DqQKQA55C,79,2018-04-27,34700003,104,Psycho (feat. Ty Dolla $ign),Post Malone,330496,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,04/01/2019,0.75,0.56,8,-8.094,1,0.105,0.546,0.0,0.111,0.459,140.06,audio_features,3swc6WTsr7rl9DqQKQA55C,spotify:track:3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/tracks/3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/audio-analysis/3swc6WTsr7rl9DqQKQA55C,221440,4
8141,Post Malone,Psycho (feat. Ty Dolla $ign),3swc6WTsr7rl9DqQKQA55C,79,2018-04-27,34700003,41,Psycho (feat. Ty Dolla $ign),Post Malone,473934,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,01/01/2019,0.75,0.56,8,-8.094,1,0.105,0.546,0.0,0.111,0.459,140.06,audio_features,3swc6WTsr7rl9DqQKQA55C,spotify:track:3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/tracks/3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/audio-analysis/3swc6WTsr7rl9DqQKQA55C,221440,4
8147,Post Malone,Psycho (feat. Ty Dolla $ign),3swc6WTsr7rl9DqQKQA55C,79,2018-04-27,34700003,36,Psycho (feat. Ty Dolla $ign),Post Malone,763606,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,07/01/2018,0.75,0.56,8,-8.094,1,0.105,0.546,0.0,0.111,0.459,140.06,audio_features,3swc6WTsr7rl9DqQKQA55C,spotify:track:3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/tracks/3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/audio-analysis/3swc6WTsr7rl9DqQKQA55C,221440,4
8153,Post Malone,Psycho (feat. Ty Dolla $ign),3swc6WTsr7rl9DqQKQA55C,79,2018-04-27,34700003,145,Psycho (feat. Ty Dolla $ign),Post Malone,253626,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,07/01/2019,0.75,0.56,8,-8.094,1,0.105,0.546,0.0,0.111,0.459,140.06,audio_features,3swc6WTsr7rl9DqQKQA55C,spotify:track:3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/tracks/3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/audio-analysis/3swc6WTsr7rl9DqQKQA55C,221440,4
8159,Post Malone,Psycho (feat. Ty Dolla $ign),3swc6WTsr7rl9DqQKQA55C,79,2018-04-27,34700003,61,Psycho (feat. Ty Dolla $ign),Post Malone,471560,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,10/01/2018,0.75,0.56,8,-8.094,1,0.105,0.546,0.0,0.111,0.459,140.06,audio_features,3swc6WTsr7rl9DqQKQA55C,spotify:track:3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/tracks/3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/audio-analysis/3swc6WTsr7rl9DqQKQA55C,221440,4
8165,Post Malone,Psycho (feat. Ty Dolla $ign),3swc6WTsr7rl9DqQKQA55C,79,2018-04-27,34700003,185,Psycho (feat. Ty Dolla $ign),Post Malone,226896,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,10/01/2019,0.75,0.56,8,-8.094,1,0.105,0.546,0.0,0.111,0.459,140.06,audio_features,3swc6WTsr7rl9DqQKQA55C,spotify:track:3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/tracks/3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/audio-analysis/3swc6WTsr7rl9DqQKQA55C,221440,4
8171,Ariana Grande,NASA,4uTvPEr01pjTbZgl7jcKBD,69,2019-02-08,71193149,105,NASA,Ariana Grande,328207,https://open.spotify.com/track/4SPu0Ql902hTVXkBoNIYtq,04/01/2019,0.747,0.458,6,-6.891,1,0.303,0.451,0.0,0.252,0.47,75.029,audio_features,4uTvPEr01pjTbZgl7jcKBD,spotify:track:4uTvPEr01pjTbZgl7jcKBD,https://api.spotify.com/v1/tracks/4uTvPEr01pjTbZgl7jcKBD,https://api.spotify.com/v1/audio-analysis/4uTvPEr01pjTbZgl7jcKBD,182000,4
8172,5 Seconds of Summer,Youngblood,2iUXsYOEPhVqEBwsqP70rE,81,2018-06-15,7973216,106,Youngblood,5 Seconds of Summer,326974,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,04/01/2019,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,audio_features,2iUXsYOEPhVqEBwsqP70rE,spotify:track:2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE,203418,4
8178,5 Seconds of Summer,Youngblood,2iUXsYOEPhVqEBwsqP70rE,81,2018-06-15,7973216,67,Youngblood,5 Seconds of Summer,355206,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,01/01/2019,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,audio_features,2iUXsYOEPhVqEBwsqP70rE,spotify:track:2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE,203418,4
8184,5 Seconds of Summer,Youngblood,2iUXsYOEPhVqEBwsqP70rE,81,2018-06-15,7973216,52,Youngblood,5 Seconds of Summer,461247,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,07/01/2018,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,audio_features,2iUXsYOEPhVqEBwsqP70rE,spotify:track:2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE,203418,4
8190,5 Seconds of Summer,Youngblood,2iUXsYOEPhVqEBwsqP70rE,81,2018-06-15,7973216,123,Youngblood,5 Seconds of Summer,277608,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,07/01/2019,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,audio_features,2iUXsYOEPhVqEBwsqP70rE,spotify:track:2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE,203418,4
8196,5 Seconds of Summer,Youngblood,2iUXsYOEPhVqEBwsqP70rE,81,2018-06-15,7973216,57,Youngblood,5 Seconds of Summer,494651,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,10/01/2018,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,audio_features,2iUXsYOEPhVqEBwsqP70rE,spotify:track:2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE,203418,4
8202,5 Seconds of Summer,Youngblood,2iUXsYOEPhVqEBwsqP70rE,81,2018-06-15,7973216,179,Youngblood,5 Seconds of Summer,229289,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,10/01/2019,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,audio_features,2iUXsYOEPhVqEBwsqP70rE,spotify:track:2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE,203418,4
8208,Offset,Legacy (feat. Travis Scott & 21 Savage),7pMRoGLEJuFM2wl5pt0R99,64,2019-02-22,2151584,107,Legacy (feat. Travis Scott & 21 Savage),Offset,325088,https://open.spotify.com/track/7pMRoGLEJuFM2wl5pt0R99,04/01/2019,0.844,0.513,1,-8.769,1,0.335,0.178,0.0,0.0845,0.344,128.085,audio_features,7pMRoGLEJuFM2wl5pt0R99,spotify:track:7pMRoGLEJuFM2wl5pt0R99,https://api.spotify.com/v1/tracks/7pMRoGLEJuFM2wl5pt0R99,https://api.spotify.com/v1/audio-analysis/7pMRoGLEJuFM2wl5pt0R99,244941,4
8209,Juice WRLD,All Girls Are The Same,4VXIryQMWpIdGgYR4TrjT1,83,2018-12-10,20411543,108,All Girls Are The Same,Juice WRLD,323699,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,04/01/2019,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,audio_features,4VXIryQMWpIdGgYR4TrjT1,spotify:track:4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1,165820,4
8223,Juice WRLD,All Girls Are The Same,4VXIryQMWpIdGgYR4TrjT1,83,2018-12-10,20411543,68,All Girls Are The Same,Juice WRLD,334000,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,04/01/2020,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,audio_features,4VXIryQMWpIdGgYR4TrjT1,spotify:track:4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1,165820,4
8237,Juice WRLD,All Girls Are The Same,4VXIryQMWpIdGgYR4TrjT1,83,2018-12-10,20411543,52,All Girls Are The Same,Juice WRLD,373609,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,04/01/2021,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,audio_features,4VXIryQMWpIdGgYR4TrjT1,spotify:track:4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1,165820,4
8251,Juice WRLD,All Girls Are The Same,4VXIryQMWpIdGgYR4TrjT1,83,2018-12-10,20411543,77,All Girls Are The Same,Juice WRLD,335389,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,01/01/2019,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,audio_features,4VXIryQMWpIdGgYR4TrjT1,spotify:track:4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1,165820,4
8265,Juice WRLD,All Girls Are The Same,4VXIryQMWpIdGgYR4TrjT1,83,2018-12-10,20411543,63,All Girls Are The Same,Juice WRLD,370106,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,01/01/2020,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,audio_features,4VXIryQMWpIdGgYR4TrjT1,spotify:track:4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1,165820,4
8279,Juice WRLD,All Girls Are The Same,4VXIryQMWpIdGgYR4TrjT1,83,2018-12-10,20411543,39,All Girls Are The Same,Juice WRLD,416353,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,01/01/2021,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,audio_features,4VXIryQMWpIdGgYR4TrjT1,spotify:track:4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1,165820,4
8293,Juice WRLD,All Girls Are The Same,4VXIryQMWpIdGgYR4TrjT1,83,2018-12-10,20411543,37,All Girls Are The Same,Juice WRLD,689148,https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8,07/01/2018,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,audio_features,4VXIryQMWpIdGgYR4TrjT1,spotify:track:4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1,165820,4
8307,Juice WRLD,All Girls Are The Same,4VXIryQMWpIdGgYR4TrjT1,83,2018-12-10,20411543,132,All Girls Are The Same,Juice WRLD,263250,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,07/01/2019,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,audio_features,4VXIryQMWpIdGgYR4TrjT1,spotify:track:4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1,165820,4
8321,Juice WRLD,All Girls Are The Same,4VXIryQMWpIdGgYR4TrjT1,83,2018-12-10,20411543,56,All Girls Are The Same,Juice WRLD,391910,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,07/01/2020,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,audio_features,4VXIryQMWpIdGgYR4TrjT1,spotify:track:4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1,165820,4
8335,Juice WRLD,All Girls Are The Same,4VXIryQMWpIdGgYR4TrjT1,83,2018-12-10,20411543,94,All Girls Are The Same,Juice WRLD,314515,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,07/01/2021,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,audio_features,4VXIryQMWpIdGgYR4TrjT1,spotify:track:4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1,165820,4
8349,Juice WRLD,All Girls Are The Same,4VXIryQMWpIdGgYR4TrjT1,83,2018-12-10,20411543,50,All Girls Are The Same,Juice WRLD,526917,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm,10/01/2018,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,audio_features,4VXIryQMWpIdGgYR4TrjT1,spotify:track:4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1,165820,4
8363,Juice WRLD,All Girls Are The Same,4VXIryQMWpIdGgYR4TrjT1,83,2018-12-10,20411543,172,All Girls Are The Same,Juice WRLD,233289,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,10/01/2019,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,audio_features,4VXIryQMWpIdGgYR4TrjT1,spotify:track:4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1,165820,4
8377,Juice WRLD,All Girls Are The Same,4VXIryQMWpIdGgYR4TrjT1,83,2018-12-10,20411543,39,All Girls Are The Same,Juice WRLD,421087,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,10/01/2020,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,audio_features,4VXIryQMWpIdGgYR4TrjT1,spotify:track:4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1,165820,4
8391,Juice WRLD,All Girls Are The Same,4VXIryQMWpIdGgYR4TrjT1,83,2018-12-10,20411543,95,All Girls Are The Same,Juice WRLD,297348,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,10/01/2021,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,audio_features,4VXIryQMWpIdGgYR4TrjT1,spotify:track:4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1,165820,4
8405,Lil Mosey,Noticed,7zLYKWcXnYeHHWidalz7rj,76,2018-10-19,4072069,109,Noticed,Lil Mosey,323154,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP,04/01/2019,0.699,0.558,11,-7.622,1,0.0603,0.462,0.0,0.116,0.493,79.992,audio_features,7zLYKWcXnYeHHWidalz7rj,spotify:track:7zLYKWcXnYeHHWidalz7rj,https://api.spotify.com/v1/tracks/7zLYKWcXnYeHHWidalz7rj,https://api.spotify.com/v1/audio-analysis/7zLYKWcXnYeHHWidalz7rj,165000,4
8412,Lil Mosey,Noticed,7zLYKWcXnYeHHWidalz7rj,76,2018-10-19,4072069,182,Noticed,Lil Mosey,215078,https://open.spotify.com/track/7zLYKWcXnYeHHWidalz7rj,04/01/2020,0.699,0.558,11,-7.622,1,0.0603,0.462,0.0,0.116,0.493,79.992,audio_features,7zLYKWcXnYeHHWidalz7rj,spotify:track:7zLYKWcXnYeHHWidalz7rj,https://api.spotify.com/v1/tracks/7zLYKWcXnYeHHWidalz7rj,https://api.spotify.com/v1/audio-analysis/7zLYKWcXnYeHHWidalz7rj,165000,4
8419,Lil Mosey,Noticed,7zLYKWcXnYeHHWidalz7rj,76,2018-10-19,4072069,81,Noticed,Lil Mosey,329103,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP,01/01/2019,0.699,0.558,11,-7.622,1,0.0603,0.462,0.0,0.116,0.493,79.992,audio_features,7zLYKWcXnYeHHWidalz7rj,spotify:track:7zLYKWcXnYeHHWidalz7rj,https://api.spotify.com/v1/tracks/7zLYKWcXnYeHHWidalz7rj,https://api.spotify.com/v1/audio-analysis/7zLYKWcXnYeHHWidalz7rj,165000,4
8426,Lil Mosey,Noticed,7zLYKWcXnYeHHWidalz7rj,76,2018-10-19,4072069,192,Noticed,Lil Mosey,215674,https://open.spotify.com/track/7zLYKWcXnYeHHWidalz7rj,01/01/2020,0.699,0.558,11,-7.622,1,0.0603,0.462,0.0,0.116,0.493,79.992,audio_features,7zLYKWcXnYeHHWidalz7rj,spotify:track:7zLYKWcXnYeHHWidalz7rj,https://api.spotify.com/v1/tracks/7zLYKWcXnYeHHWidalz7rj,https://api.spotify.com/v1/audio-analysis/7zLYKWcXnYeHHWidalz7rj,165000,4
8433,Lil Mosey,Noticed,7zLYKWcXnYeHHWidalz7rj,76,2018-10-19,4072069,150,Noticed,Lil Mosey,248593,https://open.spotify.com/track/7zLYKWcXnYeHHWidalz7rj,07/01/2019,0.699,0.558,11,-7.622,1,0.0603,0.462,0.0,0.116,0.493,79.992,audio_features,7zLYKWcXnYeHHWidalz7rj,spotify:track:7zLYKWcXnYeHHWidalz7rj,https://api.spotify.com/v1/tracks/7zLYKWcXnYeHHWidalz7rj,https://api.spotify.com/v1/audio-analysis/7zLYKWcXnYeHHWidalz7rj,165000,4
8440,Lil Mosey,Noticed,7zLYKWcXnYeHHWidalz7rj,76,2018-10-19,4072069,31,Noticed,Lil Mosey,708959,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC,10/01/2018,0.699,0.558,11,-7.622,1,0.0603,0.462,0.0,0.116,0.493,79.992,audio_features,7zLYKWcXnYeHHWidalz7rj,spotify:track:7zLYKWcXnYeHHWidalz7rj,https://api.spotify.com/v1/tracks/7zLYKWcXnYeHHWidalz7rj,https://api.spotify.com/v1/audio-analysis/7zLYKWcXnYeHHWidalz7rj,165000,4
8447,Lil Mosey,Noticed,7zLYKWcXnYeHHWidalz7rj,76,2018-10-19,4072069,160,Noticed,Lil Mosey,239406,https://open.spotify.com/track/7zLYKWcXnYeHHWidalz7rj,10/01/2019,0.699,0.558,11,-7.622,1,0.0603,0.462,0.0,0.116,0.493,79.992,audio_features,7zLYKWcXnYeHHWidalz7rj,spotify:track:7zLYKWcXnYeHHWidalz7rj,https://api.spotify.com/v1/tracks/7zLYKWcXnYeHHWidalz7rj,https://api.spotify.com/v1/audio-analysis/7zLYKWcXnYeHHWidalz7rj,165000,4
8454,Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee),5JEx7HbmvHQQswJCsoo9rA,68,2018-10-24,10089862,110,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,322595,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,04/01/2019,0.575,0.758,1,-5.029,0,0.0618,0.0954,0.0,0.394,0.493,144.107,audio_features,5JEx7HbmvHQQswJCsoo9rA,spotify:track:5JEx7HbmvHQQswJCsoo9rA,https://api.spotify.com/v1/tracks/5JEx7HbmvHQQswJCsoo9rA,https://api.spotify.com/v1/audio-analysis/5JEx7HbmvHQQswJCsoo9rA,182623,4
8457,Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee),5JEx7HbmvHQQswJCsoo9rA,68,2018-10-24,10089862,48,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,437623,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,01/01/2019,0.575,0.758,1,-5.029,0,0.0618,0.0954,0.0,0.394,0.493,144.107,audio_features,5JEx7HbmvHQQswJCsoo9rA,spotify:track:5JEx7HbmvHQQswJCsoo9rA,https://api.spotify.com/v1/tracks/5JEx7HbmvHQQswJCsoo9rA,https://api.spotify.com/v1/audio-analysis/5JEx7HbmvHQQswJCsoo9rA,182623,4
8460,Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee),5JEx7HbmvHQQswJCsoo9rA,68,2018-10-24,10089862,192,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,212575,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,07/01/2019,0.575,0.758,1,-5.029,0,0.0618,0.0954,0.0,0.394,0.493,144.107,audio_features,5JEx7HbmvHQQswJCsoo9rA,spotify:track:5JEx7HbmvHQQswJCsoo9rA,https://api.spotify.com/v1/tracks/5JEx7HbmvHQQswJCsoo9rA,https://api.spotify.com/v1/audio-analysis/5JEx7HbmvHQQswJCsoo9rA,182623,4
8463,Kehlani,Nights Like This (feat. Ty Dolla $ign),6ZRuF2n1CQxyxxAAWsKJOy,76,2019-02-22,5177289,111,Nights Like This (feat. Ty Dolla $ign),Kehlani,321589,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy,04/01/2019,0.61,0.725,8,-5.131,1,0.15,0.367,0.0,0.154,0.291,146.163,audio_features,6ZRuF2n1CQxyxxAAWsKJOy,spotify:track:6ZRuF2n1CQxyxxAAWsKJOy,https://api.spotify.com/v1/tracks/6ZRuF2n1CQxyxxAAWsKJOy,https://api.spotify.com/v1/audio-analysis/6ZRuF2n1CQxyxxAAWsKJOy,201788,4
8464,Tyga,Taste (feat. Offset),5IaHrVsrferBYDm0bDyABy,76,2018-05-16,6370026,112,Taste (feat. Offset),Tyga,321483,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,04/01/2019,0.884,0.559,0,-7.442,1,0.12,0.0236,0.0,0.101,0.342,97.994,audio_features,5IaHrVsrferBYDm0bDyABy,spotify:track:5IaHrVsrferBYDm0bDyABy,https://api.spotify.com/v1/tracks/5IaHrVsrferBYDm0bDyABy,https://api.spotify.com/v1/audio-analysis/5IaHrVsrferBYDm0bDyABy,232959,4
8469,Tyga,Taste (feat. Offset),5IaHrVsrferBYDm0bDyABy,76,2018-05-16,6370026,30,Taste (feat. Offset),Tyga,571013,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,01/01/2019,0.884,0.559,0,-7.442,1,0.12,0.0236,0.0,0.101,0.342,97.994,audio_features,5IaHrVsrferBYDm0bDyABy,spotify:track:5IaHrVsrferBYDm0bDyABy,https://api.spotify.com/v1/tracks/5IaHrVsrferBYDm0bDyABy,https://api.spotify.com/v1/audio-analysis/5IaHrVsrferBYDm0bDyABy,232959,4
8474,Tyga,Taste (feat. Offset),5IaHrVsrferBYDm0bDyABy,76,2018-05-16,6370026,30,Taste (feat. Offset),Tyga,941460,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,07/01/2018,0.884,0.559,0,-7.442,1,0.12,0.0236,0.0,0.101,0.342,97.994,audio_features,5IaHrVsrferBYDm0bDyABy,spotify:track:5IaHrVsrferBYDm0bDyABy,https://api.spotify.com/v1/tracks/5IaHrVsrferBYDm0bDyABy,https://api.spotify.com/v1/audio-analysis/5IaHrVsrferBYDm0bDyABy,232959,4
8479,Tyga,Taste (feat. Offset),5IaHrVsrferBYDm0bDyABy,76,2018-05-16,6370026,126,Taste (feat. Offset),Tyga,273725,https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt,07/01/2019,0.884,0.559,0,-7.442,1,0.12,0.0236,0.0,0.101,0.342,97.994,audio_features,5IaHrVsrferBYDm0bDyABy,spotify:track:5IaHrVsrferBYDm0bDyABy,https://api.spotify.com/v1/tracks/5IaHrVsrferBYDm0bDyABy,https://api.spotify.com/v1/audio-analysis/5IaHrVsrferBYDm0bDyABy,232959,4
8484,Tyga,Taste (feat. Offset),5IaHrVsrferBYDm0bDyABy,76,2018-05-16,6370026,35,Taste (feat. Offset),Tyga,661757,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,10/01/2018,0.884,0.559,0,-7.442,1,0.12,0.0236,0.0,0.101,0.342,97.994,audio_features,5IaHrVsrferBYDm0bDyABy,spotify:track:5IaHrVsrferBYDm0bDyABy,https://api.spotify.com/v1/tracks/5IaHrVsrferBYDm0bDyABy,https://api.spotify.com/v1/audio-analysis/5IaHrVsrferBYDm0bDyABy,232959,4
